fsq_id,poi_name,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,yelp_id,poi_id,poi_category
e1b650be4cef4d1c264b107c,Paisley Coffeehouse & Eatery,,,43.262149,-79.906008,1020 King St W,L8S 1L4,,AJ2121,restaurants
5741fb48498ed44f266cbbc3,Panini and Ice Cream,,,43.239435,-79.80505,1505 Main St E,L8K 1E2,,GR7917,restaurants
5dd42a59e6b4a600070f8da0,Papa John's Pizza,,,43.250937,-79.815509,1096 Barton St E,L8H 2V1,,IS7691,restaurants
5c634fe02f97ec002cfd6c63,Papa John's Pizza,,,43.258899,-79.901746,875 Main St W,L8S 4P9,,ZG8948,restaurants
4d8f40883bfef04ded0eaa86,Papa Leo's Restaurant,,,43.240008,-79.84862,638 Concession St,L8V 1B5,,QK7239,restaurants
4b9eae43f964a52011f936e3,Papagayo,,,43.258893,-79.876474,246 King St W,L8P 1A9,,SY2649,restaurants
8cafb9daeb0542db82539b20,Paparella's Cafe & Catering,,,43.259854,-79.896622,649 Main St W,L8S 1A2,,FG3671,restaurants
4291ce75d76221a031365ae7,Paramount Fine Foods,,,43.262244,-79.920286,1280 Main St E,L8K 1A9,,OB9005,restaurants
a82f0495b76e41446286f41e,Pause Awhile Restaurant,,,43.26512,-79.952798,31 Main St Dundas ON,L9H 2P7,,IL6558,restaurants
5dcda42672d7ba00083dd2c5,Pete & Kay,,,43.263076,-79.90343,946 King St W,L8S 1K8,,ZV5053,restaurants
4efe538f6da1cd03577551f4,Pho Bo Con,,,43.262781,-79.87755,303 York Blvd (Queen St),L8R 3K5,,ZZ3085,restaurants
69518b7975a74940ff7a505e,Pho Bo Restaurant,,,43.262869,-79.859711,145 Barton St E,L8L 8A8,,KL2148,restaurants
4bb3cda9715eef3bb4de86bb,Pho Dau Bo Restaurant,,,43.260818,-79.866738,15 Cannon St E,L8L 1Z6,,MP8293,restaurants
56905eb5498edca58a227069,Pho Huy,,,43.261386,-79.869523,52 Cannon St W (macnab),L8R 2B5,,BH5638,restaurants
4d1b8459f8ca236ad2a3ee30,Pho Lac Vien,,,43.265434,-79.880874,430 York Blvd (at Crooks St),L8R 3K8,,PA2546,restaurants
5390bcc4498e7de3eb9af7c3,Pho My-Tam Ultimate Asian Grill & Soup,,,43.263031,-79.859785,145 Barton St E,L8L 8A8,,TH1082,restaurants
4b9ac201f964a52006d335e3,Pho NV,,,43.261386,-79.869523,52 Cannon St W (btw Park St & MacNab St),L8R 2B5,,UC4519,restaurants
5cb35516e96d0c002c458e61,Pho Nhung,,,43.262083,-79.877896,85 Queen St N,L8R 2V5,,UJ8624,restaurants
4b6b5d23f964a520a7032ce3,Phoenix Bar & Grill,,,43.262878,-79.921158,1280 Main St W (in The Refectory),L8S 4L8,,GC8184,restaurants
53821b62498e7fa5d0233ab9,Phở Excellent,,,43.258242,-79.910955,1120 Main St W,L8S 1C1,,SD5839,restaurants
646939c1ee3fbc55a3e54554,PinToh by Chef Keng,,,43.256452,-79.866046,21 John St N,L8R 1H1,,IP6649,restaurants
52d077b2498e7b98e9c9ad26,Pinks Burgers,,,43.257574,-79.918863,1335 Main St W,L8S 1C6,,KY7061,restaurants
4b7ca21af964a520b49e2fe3,Pita Pit,,,43.2614126,-79.9075486,1056 King St W,L8S 1L7,,LU0635,restaurants
521bfe3011d25b3e2d6c9d91,Pita Pit,,,43.2662152,-79.9508604,49 King St E (at York Rd) Dundas ON,L9H 1B7,,YX8569,restaurants
5b75af392b6710002cbe80a2,Pita Pit,,,43.238168,-79.842006,798 Concession St,L8V 1C9,,ZN7308,restaurants
4cc310c9d43ba143ac2e5df8,Pita Pizza,,,43.249934,-79.848996,526 Main St E,L8M 1J1,,HT7809,restaurants
582c90141b95ff6008b5431d,Pizza DEPOT,,,43.251445,-79.851894,437 Main St E (no frills plaza),,,KD4937,restaurants
50dcd165e4b02de15e3f7df8,Pizza Italia,,,43.240243,-79.808383,1443 Main St E,L8K 1C4,,CC0776,restaurants
58dbe25fa36ecd2ae50da839,Pizza Nova,,,43.262339,-79.905716,1016 King St W,L8S 1L4,,EW3809,restaurants
4d8ba6940c4e41bd15fa667f,Pizza Pizza,,,43.241636,-79.815013,1281 Main St E,L8K 1B1,,FS6823,restaurants
4bf9d958b182c9b6bda7795a,Pizza Pizza,,,43.243909,-79.824758,1296 King St E,L8M 1G8,,AZ7002,restaurants
4c9fc2b203133704cc3975d5,Pizza Pizza,,,43.265268,-79.95018,4 Cootes Dr Dundas ON,L9H 1A9,,YD7980,restaurants
4c44e260f0bdd13a073ccacc,Pizza Pizza,,,43.261466,-79.889523,50 Dundurn St S,L8P 4W3,,MY4115,restaurants
4f6e09a6e4b0ca47b1828c10,Pizza Select,,,43.263644,-79.864897,28 Barton St W,L8L 1A1,,EC2667,restaurants
fb993427cd63dfbb181626ca,Pizzaiolo,,,43.26183,-79.905073,1009 King St W,L8S 1L3,,KD5897,restaurants
496b485d5bb5e274138a8f0d,Pizzaiolo,,,43.254883,-79.885671,205 Locke St S,L8P 4B5,,NC9422,restaurants
50e36feee4b0a6d1de9ad41a,Plaza Pizza & Wings,,,43.255916,-79.857749,90 Wellington St N (Wilson),L8R 1N1,,OF4859,restaurants
5f99af10f1c70f2e46d92f38,Poke Co,,,43.248025,-79.817755,193 Ottawa St N (Cannon St. E.),L8H 3Z4,,PI9123,restaurants
5cdf40b3646e3800390691bd,Pokeh,,,43.241167,-79.853914,522 Concession St,L8V 1A6,,EN8710,restaurants
564e0c55498e28312edd0074,Pokeh,,,43.258924,-79.870266,55 York Blvd,L8R 3K1,,HY3013,restaurants
4b6c8164f964a520623f2ce3,Popeye Chicken & Seafood Main,,,43.259175,-79.903231,918 Main St W,L8S 1A6,,XM4523,restaurants
5c29303b8c812a002c452079,Popeye's Louisiana Kitchen,,,43.256769,-79.868464,11 King St E,L8N 1A1,,GV5005,restaurants
59c97f92018cbb72f7aec7a1,Popeye's Louisiana Kitchen,,,43.25698,-79.935177,1711 Main St W,L8S 1G5,,BY3977,restaurants
4c15875577cea593a56dd260,Popeye's Louisiana Kitchen,,,43.259234,-79.903195,918 Main St W,L8S 1A6,,JC3158,restaurants
5706619e498e68410c5b2b56,Porcelain Hotpot & Lounge,,,43.258235,-79.911047,1122 Main St W,L8S 1C1,,TW3647,restaurants
596c5259e5ff41e8366ca8ec,Portable Feast Cafe,,,43.258028,-79.879713,54 Queen St S,L8P 3R5,,VX1044,restaurants
60f850cd34eaa146084dd9a8,Power Pizza,,,43.246355,-79.81766,134 Ottawa St N (Roxborough Av),L8H 3Z3,,DB8833,restaurants
51ce15ac498ea8d20699d8f2,Prime Time Sports Bar & Grill,,,43.246719,-79.807059,216 Kenilworth Ave N,L8H 4S2,,MH8348,restaurants
510dcb80e4b0ec5cc9144ed6,Prosecco Bar & Grill,,,43.254213,-79.860985,275 King St E (Ferguson),L8N 1B9,,QW1859,restaurants
74b309d520f0443d906bdf05,Ps Restaurant,,,43.250532,-79.807653,1275 Barton St E,L8H 2V4,,CA8340,restaurants
6310936ab4cc7b32a60b102c,Psychic Hamilton,,,43.250129,-79.850096,99 Dundas St E,L9H 0C2,,PD1418,museums
4bf06cd6f45ec9282dd1933c,Quatrefoil Restaurant,,,43.267265,-79.956875,16 Sydenham St (near King St W) Dundas ON,L9H 2T4,,DO4272,restaurants
4b6a4bfaf964a52031d12be3,Queen's Pizza & Wings,,,43.253876,-79.881327,178 Queen St S (at Duke St.),L8P 3S7,,KK8207,restaurants
529618de11d2d434946e7168,Queen's Pizza & Wings,,,43.251084,-79.841309,838 King St E,L8M 1B4,,TF6979,restaurants
5a8ef9728c812a571e51c034,Quik Chik,,,43.257477,-79.918661,1331 Main St W,L8S 1C6,,AP7370,restaurants
4f9828f2e4b0b95b78ff15ed,Radius,,,43.25234,-79.870775,151 James St S (at Augusta St),L8P 2Z5,,WV4489,restaurants
e222c77e8c034622bc866260,Rainbow's End Bistro,,,43.241887,-79.88231,100 W 5th St,L9C 0E3,,UN2952,restaurants
4c595eb067ac0f474df7034c,Rankin's Bar & Grill,,,43.240773,-79.812412,1342 Main St E,L8K 1B5,,MF5243,restaurants
60fa075c29d73129292316ee,Rapscallion & Co,,,43.261149,-79.866794,178 James St N,L8R 2L1,,DB9051,restaurants
4b3839fef964a520064d25e3,Ray's Place,,,43.252556,-79.891906,303 Dundurn St S (Dundurn & Stanley),L8P 4L4,,QS2147,restaurants
4daf1b751e7207bbeb1ed107,Ray's Place the Boat House,,,43.257655,-79.889618,161 Dundurn St S,L8P 4K4,,CV8672,restaurants
292db3cd3a8a4323c6f5f985,Rebel's Rock Irish Pub,,,43.252669,-79.852703,537 King St E,L8N 1E3,,HK7892,restaurants
4f2b10e0e4b0dd6b76b009a8,Red Crow Coffee,,,43.250202,-79.871665,211 James St S (Charlton Ave),L8P 3B2,,VX2694,restaurants
506b7d34e4b088a79dbe7fde,Reflections,,,43.267679,-79.885846,149 Dundurn St N,L8R 3M1,,YE1071,restaurants
4c79988f3badb1f7e4bc4f54,Right Wingers,,,43.252188,-79.939969,1850 Main St W,L8S 4P7,,YV6055,restaurants
5d9e4e0cebf7010008977c84,Rise Above Pizza & Wings,,,43.263346,-79.865867,274 James St N,L8R 2L3,,FX4448,restaurants
51294e21e4b0691891d0c0ee,Rose Garden Family Restaurant,,,43.290932,-79.880325,1124 Plains Rd W Burlington ON,L7T 1H3,,LX6329,restaurants
514e7bf0e4b01b9f1637f282,Rotana Resto-Bar,,,43.258228,-79.911138,1122 Main St W (Haddon),L8S 1C1,,VV4331,restaurants
4cdd895df8a4a143bea1d0bc,Rouge River Restaurant,,,43.258247,-79.868158,60 James St N (Rebecca St.),L8R 2K1,,CR2702,restaurants
517b2e46498eddeaa60dec09,Route 66,,,43.268901,-79.863467,468 James St N,L8L 1J1,,YY3608,restaurants
4fcb95fee4b02fed0e7ab7fc,Route 66 Oldies Cafe,,,43.272839,-79.861721,574 James St N,L8L 1J7,,HT3328,restaurants
34f9a6d1e4fa4bf4d8d4a8d4,Royal Hamilton Light Infantry Heritage Museum,,,43.261891,-79.866595,200 James St N,L8R 2L1,,KS2410,museums
5ce32341610f04002c3ab82a,Royal Spice,,,43.240243,-79.808383,1443 Main St E,L8K 1C4,,XY2470,restaurants
5fed20e0e19b66124231e524,Royal Spice Indian & Hakka Cuisine,,,43.256522,-79.934588,1685 Main St W,L8S 1G5,,HJ7848,restaurants
5d046103c0af57002c824f1c,Rugantino,,,43.255604,-79.885747,178 Locke St S,L8P 4B3,,RF1865,restaurants
53f2c836498e8f4f5b9ea6c4,Ruthven Park National Historic Site,,,43.262312,-79.864765,243 Haldimand Hwy Cayuga ON,N0A 1E0,,FM6456,museums
4e0beaecd164dfc07ed38040,Safen Grill & Cafe,,,43.25668,-79.868171,21 King St E,L8N 1A1,,QG9614,restaurants
4bd4b8686798ef3b8443628d,Saigon Asian Restaurant,,,43.261937,-79.906575,1024 King St W,L8S 1L5,,UJ2892,restaurants
54cbb92b498ec28817437edb,Saint James Espresso Bar & Eatery,,,43.260862,-79.866884,170 James St N (Cannon),L8R 2L1,,UF4558,restaurants
551860b6498e870a8f8cc217,Saltlick Smokehouse,,,43.263456,-79.865886,282 James St N (Barton Street),L8R 2L3,,HE9453,restaurants
3f20e26c582d4cd6a2bcd15d,Sam's,,,43.256863,-79.838157,632 Barton St E,L8L 2Z9,,FG6674,restaurants
56d14a22cd10e735a3b50f47,Sam's Cheese & Meats,,,43.259152,-79.870212,55 York Blvd,L8R 3K1,,ZX3688,restaurants
4f875726e4b03a0f238965e4,Sana Grill,,,43.255299,-79.864321,163 King St E (Mary St and King St E),L8N 1B1,,CQ2889,restaurants
4c72e820d944224bcbf90d29,Sana Grill,,,43.230982,-79.806644,1900 King St E (rosedale),L8K 1W1,,DD7587,restaurants
604c2a0123f2784fdd06834f,Sankofa Dining,,,43.253466,-79.866329,92 Jackson St E,L8N 1L2,,RC7398,restaurants
bff935c284a44a3caeb8709a,Scrapyard Catering & Banquet,,,43.2627,-79.866268,242 James St N,L8R 2L3,,VW4228,restaurants
961bd8f5fde34cbd475f1a57,Seasoned Restaurant,,,43.255505,-79.862362,162 King William St,L8R 3N9,,FL7104,restaurants
5d90f7c8fe112900076d679a,Sensational Samosa,,,43.266556,-79.955919,51 King St W Dundas ON,L9H 1T5,,QB2414,restaurants
4e58ee8218a8c2047503fa9b,Sestres Coffee Shop,,,43.248025,-79.817755,191 Ottawa St N,L8H 3Z4,,YA7611,restaurants
58deac9d0aac7577aacf9f7f,Shawarma Club,,,43.26151,-79.906317,1031 King St W,L8S 1L6,,OA8798,restaurants
63891d3af8ae61439c51a7f4,Shawarma Royale Hamilton,,,43.260094,-79.872504,Bay St,L8R 1R6,,NF5533,restaurants
4b491de4f964a520906626e3,Shehnai Restaurant,,,43.25929,-79.887995,447 Main St W,L8P 1K5,,AG2703,restaurants
5cfe6acc51950e002c0872dd,Shingyu Steak,,,43.255172,-79.863789,173 King St E (Mary St. and King St. E),L8N 1B3,,PL8524,restaurants
4cf972c534c1a09345163a0e,Shirin's Fine Foods,,,43.256558,-79.884981,139 Locke St S,,,UO3719,restaurants
5d3cbf506acde6000839f612,Shorty's Pizza,,,43.248569,-79.821601,1099 Cannon St E,L8L 2J5,,DP7622,restaurants
0d4da555da574fd56a6c5729,Sizzle Steak House & Lounge,,,43.258263,-79.877388,25 Hess St S,L8P 3M7,,JC3760,restaurants
4df7c837fa76bd19925b878b,Smoke's Poutinerie,,,43.258502,-79.878634,112 George St (at Queen St. S.),L8P 1E2,,KX8797,restaurants
6294fee27b2f4d3a30dd03cd,Smoke's Poutinerie Inc,,,43.26099,-79.907249,4B Newton Ave,L8S 1V7,,MI7691,restaurants
4ba1941df964a520c8c137e3,Smooth Herman's Bar & Grill,,,43.258223,-79.878633,109 George St (Hess st),L8P 1E3,,AB3433,restaurants
4b78e2e8f964a52086e52ee3,Snooty Fox,,,43.261816,-79.905256,1011 King St W,L8S 1L3,,OK4913,restaurants
2cb7e4dd85fd44c81d26a12b,Sodhi Sweet & Curry,,,43.261894,-79.856393,216 Barton St E,L8L 2W8,,EZ2576,restaurants
4e3b4a72ae6045423649124e,Sonny's Pizza,,,43.247491,-79.816692,1229 Cannon St E,L8H 1T8,,LM9206,restaurants
5798ce673665409b197e7eae,Sookham,,,43.264004,-79.864587,29 Barton St E,L8L 2V6,,YM1846,restaurants
4d8d6ad95091a1cd636c7801,South China Chinese Food,,,43.257693,-79.914432,1223 Main St W (Stroud Road),L8S 1C3,,QP8277,restaurants
4d8d0c785091a1cdc6e76e01,South Pacific Chinese Restaurant,,,43.240255,-79.809683,181410 Main St E,L8K 1C3,,GC9581,restaurants
4f3f0b75e4b02d0e6b1e0b12,South Sea Restaurant,,,43.25008,-79.816478,282 Ottawa St N,L8H 3Z9,,HX0785,restaurants
5eed40f0787faf0008453053,Souvlocke Greek Taverna,,,43.253055,-79.886891,254 Locke St S,L8P 4B9,,BT3507,restaurants
4dd559ee1f6ec4e0bb8f529b,Speedy Subs,,,43.240904,-79.852247,562 Concession St (East 22nd),L8V 1A9,,TN3528,restaurants
d71d26c952934338e4deb91e,SpotLight Fridays,,,43.258514,-79.877755,18 Hess St S,L8P 3M8,,VM0652,restaurants
cd9e652724bd40b2c5660bdc,Spurs Roadhouse,,,43.262054,-79.857951,188 Barton E,,,QG7169,restaurants
3abe90ae85c745de3ddbcb59,Spurs Roadhouse,,,43.265874,-79.873714,188 Barton St W,L8R 2H4,,KJ7104,restaurants
4b8e726df964a520212333e3,Staircase Cafe Theatre,,,43.263167,-79.887771,27 Dundurn St N (King St),L8R 3C9,,FA6417,restaurants
5380d273498e1b7adfbe206d,Stairways Coffee House & Catering,,,43.255411,-79.860677,225 King William St,,,JQ4902,restaurants
4c6190cede1b2d7f422be070,Starpolskie,,,43.256113,-79.834089,711 Barton St E,L8L 3A7,,FO9742,restaurants
4cb4a086db32f04d3a2adf4d,Starpolskie Delicacy,,,43.256666,-79.84072,711 Barton St E (at Ruth St),L8L 3A7,,HF6066,restaurants
4dcc54717d8b7900f39f8659,Steel City Lunchbox,,,43.240148,-79.832236,256 Gage Ave S (Lawrence),L8M 3E3,,HY4623,restaurants
4d3b16310333a0932d0f5b34,Stone Roads,,,43.240967,-79.851424,533 Concession St,L8V 1A7,,VL7457,restaurants
4be351d91dd22d7f6d5f96bd,Stonewalls,,,43.263101,-79.878485,339 York Blvd (Florence St),L8R 3K5,,UQ0748,restaurants
4f92e238e4b0dcd911e712e0,Stop Bar,,,43.251749,-79.818056,1042 Barton St E,L8L 3E5,,QJ2734,restaurants
4be8313da117b7137f6281c8,Subway,,,43.262339,-79.905716,1018 King St W (Marion Ave. North),L8S 1L4,,ZU8498,restaurants
4f5cd181e4b0ea8599d59d9e,Subway,,,43.260152,-79.872468,114 York Blvd (Bay St),L8R 1R6,,GZ6652,restaurants
5bd20044037be1002ccd1110,Subway,,,43.257963,-79.941426,119 Osler Dr Dundas ON,L9H 6X4,,EV9039,restaurants
4e544e9fae60e3d6b7eccc42,Subway,,,43.250574,-79.807607,1275 Barton St E (Kenilworth Ave. N.),L8H 2V4,,UI0879,restaurants
4bd3175477b29c74a2e18f82,Subway,,,43.257574,-79.918863,1331 Main St W (at Broadway Ave.),L8S 1C6,,WR6885,restaurants
4bdf420f6198c9b6358416ff,Subway,,,43.250501,-79.868517,155 John St S (Young),L8N 2C3,,CG5959,restaurants
4c2e231f4e132d7f839c9ddf,Subway,,,43.266201,-79.94969,38 York Rd Dundas ON,L9H 1L4,,KS5262,restaurants
4be76d04ee96c928470dfdbf,Subway,,,43.260833,-79.88974,50 Dundurn St S (at Main St W),L8P 4W3,,RI3159,restaurants
5e111398f8a01c0008110af1,Subway,,,43.246817,-79.83716,810 Main St E,L8M 1L6,,GE6743,restaurants
4c619181edd320a17ad9aa29,Subway,,,43.254767,-79.828299,847 Barton St E,L8L 3B4,,IB3476,restaurants
1eda650f440a419b4110615e,Subway,,,43.259563,-79.902555,906 Main St W,L8S 1A6,,TR4052,restaurants
4baf6568f964a520b3fc3be3,Sunrise Restaurant,,,43.258848,-79.876327,242 King St W,L8P 1A9,,UI7026,restaurants
63e3f5dbe8307a614ea13b4b,Sushi Azuki,,,43.248319,-79.817572,209 Ottawa St N (Britannia),L8H 3Z4,,YY6443,restaurants
5ba0f82a15173e002c280c07,Synonym,,,43.264558,-79.865376,328 James St N (Barton Street West),L8L 1H2,,YZ2183,restaurants
4bf564b58a76b71332118d5a,TJ King Karaoke,,,43.254514,-79.86289,214 King St E (by Walnut St N),L8N 1B5,,NN6366,amusementparks
51967e06498efab69759533a,Tabouli,,,43.257246,-79.87026,100 King St W (in Jackson Square),L8P 1A2,,DM8033,restaurants
615df558e245de26eb0f1cf2,Taco Bell,,,43.265852,-79.954175,2 King St W,L9H 6Z1,,NJ6013,restaurants
6148b9d585ed2f472ca93036,Tahinis Restaurant,,,43.257711,-79.925749,1554 Main St W,L8S 1E5,,IN0119,restaurants
5d13f3524fa073002389abcd,Tall Tree Sandwich Co,,,43.250304,-79.833251,1000 King St E,L8M 1C8,,HF9410,restaurants
4ba9734cf964a520f3273ae3,Tally Ho Restaurants,,,43.257728,-79.924083,1536 Main St W,L8S 1E4,,VN1395,restaurants
cdfbef7cb6c94aa81a06b47a,Taro at MAC,,,43.258209,-79.917163,1280 Main St W,L8S 4S4,,NM7706,restaurants
4bedd5df4daaa593ca4e8f61,Taste of Poland,,,43.248302,-79.828741,1145 King St E (Gage),L8M 1E7,,EA4683,restaurants
4e85553849d9493956d568b8,Tea & More,,,43.256881,-79.901079,175 Longwood Rd S,L8P 0A1,,UD5970,restaurants
4cb0ca4baef16dcbc327b454,Tea Hut,,,43.254244,-79.865672,100 Main St E,L8N 3W4,,IW8270,restaurants
5ac5d5ee492814601aa06642,Teafun,,,43.255484,-79.864816,139 King St E,L8N 1B1,,KN1494,restaurants
21a5ecd5bf004b6ad3e08a2e,Ten Decades,,,43.258051,-79.877955,32 Hess St S,L8P 3N1,,ZF0931,restaurants
5d8bb9847a801a0008b381d1,Teriyaki Experience,,,43.263338,-79.917387,1280 Main St E,L8K 1A9,,QU4890,restaurants
a6041c661df74724b982ec5f,Thai Asian Bowl,,,43.266504,-79.868441,81 Stuart St,L8L 1B5,,LZ9466,restaurants
4b3fe5cff964a5208ab125e3,Thai Thai,,,43.264012,-79.931785,3778 Burnham St N Cobourg ON,K9A 4J9,,SU4384,restaurants
5bca375ec9a517002c66d77a,The Arch Noodle House,,,43.257196,-79.917964,1309 Main St W,L8S 1C5,,LY9030,restaurants
4b4bc25cf964a520b3a626e3,The Barton Bean,,,43.261908,-79.854031,237 Barton St E (Victoria),L8L 2X2,,QR8641,restaurants
4b81833cf964a5207fab30e3,The Bean Bar,,,43.262347,-79.905625,1012 King St W (Marion Ave),L8S 1L4,,WJ1645,restaurants
5793d279498e922ae547bdce,The Beergarden,,,43.270273,-79.853635,207 Burlington St E,L8L 4H2,,RX9042,restaurants
314eafac66cb4d2236c96149,The Bite,,,43.25855,-79.877297,13 Hess St S,L8P 3M7,,AJ4305,restaurants
4b7626d2f964a52047402ee3,The Brain,,,43.261915,-79.867016,199 James St N,L8R 2L2,,MN9893,restaurants
5720b67c498eca57a668969f,The Brew Cafe and Bar,,,43.263689,-79.865044,22 Barton St E (Barton St & James St),L8L 2V5,,VZ3716,restaurants
8594fe5aed214a90bd6180d4,The Bull & Politician,,,43.256901,-79.838395,629 Barton St E,L8L 3A1,,AJ1843,restaurants
5233c049498e983bf471b646,The Burnt Tongue,,,43.260524,-79.86692,10 Cannon St E (James St N),L8L 1Z5,,PQ8314,restaurants
5d5969d5c0b8eb000841661c,The Burnt Tongue,,,43.261618,-79.90564,1019 King St W,L8S 1L3,,QR1899,restaurants
630227edef3a587510b855be,The Burnt Tongue,,,43.266338,-79.954398,11 King St W,L9H 1T5,,BZ2386,restaurants
57530d76498e98ca0bbe7738,The Burnt Tongue,,,43.255663,-79.88571,182 Locke St S (Pine St.),L8P 4B3,,CK6886,restaurants
59d012f0a8eb6037bbfce3ba,The Capitol Bar,,,43.251372,-79.835377,973 King St E,L8M 1C3,,HR2338,restaurants
6d15bf44673648447cc800a8,The Chopped Leaf,,,43.262272,-79.920312,1280 Main St E,L8K 1A9,,GD9511,restaurants
5fca123c0d6d9d74b5efc9db,The Chopped Leaf,,,43.26239,-79.92024,1280 Main St W,L8S 4L8,,DP3358,restaurants
4c16b665955976b0fffda4f6,The Cottage - Social Eatery,,,43.25741,-79.873209,Bay St (King),,,XQ7249,restaurants
4b979d6af964a520ba0b35e3,The Culinary Office,,,43.253165,-79.88691,248 Locke St S (nr Charlton Ave),L8P 4B9,,IX9726,restaurants
b8a0edcd7d9c4551a60f0931,The End Zone Bar & Grill,,,43.241479,-79.814152,1305 Main St E,L8K 1B3,,UE0605,restaurants
589678546cda1c3ed29a0f01,The Express Italian Eatery,,,43.261695,-79.906812,1034 King St W (Paisley),L8S 1L5,,QP1252,restaurants
6bafb1c8f9be44439bf8e656,The Express Restaurant,,,43.261827,-79.906557,1034 King St W,L8S 1L5,,DB6770,restaurants
59dd5007db2aeb3d95939d31,The Fizz Sodas + Sandwiches,,,43.254756,-79.862653,217 King St E,L8N 1B6,,OV0415,restaurants
4fe7448be4b0faa0b99ed2c7,The Green Smoothie Bar,,,43.262531,-79.866285,236 James St N,L8R 2L3,,QJ9201,restaurants
55ddfa52498e81b02f5d2aae,The Hamilton Toy Museum,,,43.24221,-79.81701,1231 Main St E,L8K 1A5,,YP4402,museums
4b689c20f964a520be822be3,The Harbour Diner,,,43.269474,-79.863286,486 James St N (btwn Ferrie St and Picton St),L8L 1J1,,BR7731,restaurants
5d7916a9a189490008a36273,The Hearty Hooligan,,,43.250139,-79.816441,292 Ottawa St N,L8H 3Z9,,TP0723,restaurants
5b1fbaf3bed483002c666511,The Hungry Traveler Hamilton,,,43.260023,-79.896605,649 Main St W,L8S 1A2,,WW7611,restaurants
5ce439e4b9b37b002c5475a0,The Juice Kitchen,,,43.240904,-79.852247,560 Concession St,L8V 1A9,,CT5906,restaurants
8ad588a11704495f407ad88d,The Limin' Coconut,,,43.251549,-79.841805,829 1/2 King St E,L8M 1B1,,ND9513,restaurants
58084bf638fad13f34faf91a,The Little Grasshopper,,,43.26376,-79.864128,37 Barton St E,L8L 2V7,,HX9216,restaurants
646804bb3880bb4d2f8cd43c,The Lockesmith,,,43.256793,-79.884836,137 Locke St S,L8P 4A7,,TS1564,restaurants
51dd93de498e653f6103e5a8,The Meatball Shoppe,,,43.261021,-79.907579,1063 King St W,L8S 4S3,,WY1330,restaurants
5641389a498e029235c9220d,The Moghul's,,,43.2594,-79.876421,288 Mud St W Stoney Creek ON,L8J 3Z6,,GZ2856,restaurants
55de230f498eecf46f6652a2,The Mule,,,43.257258,-79.867202,41 King William St (Hughson),L8R 1A2,,QU4131,restaurants
5e1662430e161a0008dc1e95,The Nine Realm Hotpot Restaurant,,,43.263816,-79.865575,301 James St N,L8R 2L4,,YO6892,restaurants
5a22db7e6bd36b12fcd68c43,The Nook Cafe Hamilton,,,43.252878,-79.871051,2 Bold St (James St.),L8P 1T2,,WN2117,restaurants
617338be660b20721b76f70f,The North Fork,,,43.254521,-79.862798,215 King St E,L8N 1B6,,IA3116,restaurants
4d3387d998336dcb1bf02ef0,The Old Magill House,,,43.252399,-79.857665,309 Main St E,L8N 1H8,,XG1290,restaurants
4b01f834f964a520e64622e3,The Pheasant Plucker,,,43.25192,-79.870426,20 Augusta St (James St.),L8N 1P7,,RT1671,restaurants
4dd0499d52b1f8915bc47e93,The Purple Pear,,,43.253085,-79.823241,946 Barton St E,L8L 3C5,,TY2094,restaurants
7c07d759711144cf5008311e,The Red Door Cucina,,,43.266714,-79.954601,21 King St W Dundas ON,L9H 1T5,,EA2000,restaurants
2107233fe3bb4042dde10b30,The Rock Garden Cafe,,,43.289364,-79.891937,York Blvd Waterdown ON,,,UL4939,restaurants
4b5e5923f964a520b78a29e3,The Ship,,,43.252066,-79.869987,23 Augusta St (Hughson St.),L8N 1P6,,PH8439,restaurants
4bce2303b6c49c746c9f9691,The Valley Charcoal,,,43.266187,-79.955624,44 King St W (at Millers Ln) Dundas ON,L9H 1T7,,YO9059,restaurants
55735a26498ef85b1b4222c6,The West Deyrouth,,,43.266406,-79.957841,5 Foundry St Dundas ON,L9H 2V6,,CW9933,restaurants
52645a8911d2267fa5df22b1,The Works Gourmet Burger Bistro - Downtown Hamilton - Jackson Square,,,43.257206,-79.869326,2 King St W (James Street North),L8P 1A1,,YR1696,restaurants
4b43bd50f964a52018e825e3,Thirsty Cactus Cantina & Grill,,,43.265843,-79.953571,2 King St E (at Main St.) Dundas ON,L9H 1B8,,TC3573,restaurants
4b3ac492f964a520216e25e3,This Ain't Hollywood,,,43.264986,-79.865634,345 James St N (at Murray),L8L 1H3,,RB8822,restaurants
4e303269d4c058fdbefb4d9c,Three 16 Lounge,,,43.253614,-79.860049,316B King St E,L8N 1C2,,ZH2160,restaurants
5be5156e79f6c7002ce725f4,Tim Hortons,,,43.291345,-79.880766,1134 Plains Rd W Burlington ON,L7T 1H3,,VH9594,restaurants
a82a13ece028449a90353506,Tim Hortons,,,43.257711,-79.925749,1280 Main St E,L8K 1A9,,SA4567,restaurants
4ee37c486da14e7d98c21754,Tim Hortons,,,43.250416,-79.806243,1317 Barton St E (Kenilworth),L8H 2V4,,KF7533,restaurants
4c03f6c00d0e0f47d345039a,Tim Hortons,,,43.262183,-79.872255,133 Bay St N (Bay),L8R 2P5,,AF0389,restaurants
6218092f06f3537faa227365,Tim Hortons,,,43.259272,-79.811113,1330 Burlington St E,L8N 3J5,,EC6066,restaurants
